Wavelength(nm)	T%
729.5		0.015666772
729		0.018277261
728.5		0.021135792
728		0.0245526
727.5		0.02847006
727		0.033143252
726.5		0.038558144
726		0.044700976
725.5		0.052403308
725		0.061122742
724.5		0.071455136
724		0.083760105
723.5		0.098433413
723		0.115313441
722.5		0.136027694
722		0.160742492
721.5		0.190436468
721		0.226626709
720.5		0.27142781
720		0.326334834
719.5		0.392434061
719		0.475613862
718.5		0.580419898
718		0.710051835
717.5		0.877801418
717		1.091955304
716.5		1.367015719
716		1.720882177
715.5		2.182712078
715		2.793801308
714.5		3.594240904
714		4.676337719
713.5		6.101094723
713		7.96275425
712.5		10.47373295
712		13.77798939
711.5		17.94879532
711		23.33071136
710.5		29.84765244
710		37.46649551
709.5		45.83283234
709		54.55763245
708.5		63.23321915
708		71.08761597
707.5		77.94563293
707		83.45626831
706.5		87.49481201
706		90.44702911
705.5		92.40707397
705		93.63234711
704.5		94.46060944
704		94.95032501
703.5		95.25692749
703		95.44068146
702.5		95.58849335
702		95.68244171
701.5		95.76863861
701		95.8446579
700.5		95.90649414
700		95.96505737
699.5		96.01275635
699		96.05502319
698.5		96.09461212
698		96.12731171
697.5		96.16586304
697		96.18547821
696.5		96.20918274
696		96.23339844
695.5		96.24629974
695		96.25366211
694.5		96.27218628
694		96.27361298
693.5		96.28225708
693		96.28824615
692.5		96.29042053
692		96.30274963
691.5		96.31522369
691		96.32003021
690.5		96.32752228
690		96.33805084
689.5		96.34293365
689		96.34349823
688.5		96.34046173
688		96.32382202
687.5		96.29912567
687		96.27599335
686.5		96.23545074
686		96.19004822
685.5		96.13259888
685		96.06158447
684.5		95.9941864
684		95.93578339
683.5		95.87247467
683		95.81845093
682.5		95.76618958
682		95.7390213
681.5		95.70908356
681		95.70570374
680.5		95.72079468
680		95.74473572
679.5		95.78765869
679		95.83429718
678.5		95.8985672
678		95.96637726
677.5		96.04176331
677		96.11688995
676.5		96.18847656
676		96.2529068
675.5		96.30695343
675		96.35342407
674.5		96.38523102
674		96.40712738
673.5		96.41957855
673		96.41430664
672.5		96.4048233
672		96.38741302
671.5		96.35254669
671		96.32793427
670.5		96.31010437
670		96.27610016
669.5		96.26927948
669		96.24918365
668.5		96.24582672
668		96.24798584
667.5		96.25614166
667		96.263237
666.5		96.287323
666		96.3134079
665.5		96.32807159
665		96.3555069
664.5		96.36773682
664		96.37799835
663.5		96.37638855
663		96.3602066
662.5		96.34087372
662		96.29982758
661.5		96.24106598
661		96.17310333
660.5		96.10437775
660		96.02037811
659.5		95.93448639
659		95.83972931
658.5		95.74956512
658		95.65791321
657.5		95.57176208
657		95.50375366
656.5		95.45251465
656		95.40649414
655.5		95.37225342
655		95.3609314
654.5		95.34668732
654		95.36178589
653.5		95.3870697
653		95.40421295
652.5		95.43180084
652		95.47185516
651.5		95.50051117
651		95.52977753
650.5		95.55192566
650		95.56210327
649.5		95.56182861
649		95.56893921
648.5		95.54930878
648		95.53395081
647.5		95.51223755
647		95.48950958
646.5		95.46420288
646		95.4437027
645.5		95.41916656
645		95.3992691
644.5		95.37424469
644		95.36828613
643.5		95.35454559
643		95.34553528
642.5		95.33248138
642		95.32025146
641.5		95.30071259
641		95.26685333
640.5		95.23526764
640		95.19372559
639.5		95.13343048
639		95.07125092
638.5		94.99975586
638		94.93125153
637.5		94.8536911
637		94.78606415
636.5		94.72692871
636		94.65617371
635.5		94.64698792
635		94.64928436
634.5		94.65514374
634		94.68616486
633.5		94.74756622
633		94.83119965
632.5		94.91723633
632		95.0269928
631.5		95.13282013
631		95.23959351
630.5		95.34989929
630		95.45114899
629.5		95.53005981
629		95.59362793
628.5		95.63425446
628		95.65461731
627.5		95.65667725
627		95.64471436
626.5		95.6188736
626		95.57875061
625.5		95.52907562
625		95.4887085
624.5		95.45875549
624		95.43313599
623.5		95.41164398
623		95.40866852
622.5		95.42140198
622		95.44790649
621.5		95.47567749
621		95.49728394
620.5		95.52102661
620		95.53408051
619.5		95.52815247
619		95.50274658
618.5		95.45001984
618		95.3649292
617.5		95.22886658
617		95.11882782
616.5		94.97003174
616		94.79417419
615.5		94.61611176
615		94.4389267
614.5		94.2661972
614		94.11267853
613.5		93.99106598
613		93.89743042
612.5		93.83961487
612		93.82167053
611.5		93.84092712
611		93.90100861
610.5		93.99720764
610		94.12982941
609.5		94.27243805
609		94.4317627
608.5		94.60752106
608		94.77640533
607.5		94.94313049
607		95.10321808
606.5		95.23479462
606		95.35169983
605.5		95.450737
605		95.52519989
604.5		95.57710266
604		95.60513306
603.5		95.62264252
603		95.62457275
602.5		95.61672211
602		95.60968781
601.5		95.58712006
601		95.55419922
600.5		95.52082062
600		95.4757309
599.5		95.4226532
599		95.32518005
598.5		95.26148987
598		95.1683197
597.5		95.05456543
597		94.91962433
596.5		94.77485657
596		94.60823059
595.5		94.43968201
595		94.26659393
594.5		94.10092163
594		93.94171143
593.5		93.79862213
593		93.67684937
592.5		93.58207703
592		93.52799988
591.5		93.50762939
591		93.52011871
590.5		93.58000183
590		93.66210175
589.5		93.76238251
589		93.89997101
588.5		94.04295349
588		94.18398285
587.5		94.32072449
587		94.43717194
586.5		94.53156281
586		94.58760834
585.5		94.59210968
585		94.56526184
584.5		94.49002838
584		94.3759613
583.5		94.22795868
583		94.04209137
582.5		93.84427643
582		93.64225769
581.5		93.43835449
581		93.2492981
580.5		93.09445953
580		92.98284149
579.5		92.90557861
579		92.89979553
578.5		92.93511963
578		93.02650452
577.5		93.17002869
577		93.35407257
576.5		93.54638672
576		93.75468445
575.5		93.94129181
575		94.09358978
574.5		94.20347595
574		94.22762299
573.5		94.18383026
573		94.05728912
572.5		93.80897522
572		93.43610382
571.5		92.84828949
571		91.91757202
570.5		90.42692566
570		88.08930969
569.5		84.50622559
569		79.14820862
568.5		72.21168518
568		63.5341835
567.5		53.73229218
567		43.73847198
566.5		34.25668335
566		25.91038322
565.5		18.97320366
565		13.66485786
564.5		9.685136795
564		6.842963219
563.5		4.871003151
563		3.463256836
562.5		2.477617264
562		1.801719904
561.5		1.313724637
561		0.968172967
560.5		0.722884655
560		0.544553399
559.5		0.413223833
559		0.316492021
558.5		0.244759813
558		0.189800218
557.5		0.14900732
557		0.118364699
556.5		0.093816295
556		0.075164653
555.5		0.060802653
555		0.049322613
554.5		0.040086344
554		0.033008859
553.5		0.027179774
553		0.022639712
552.5		0.018895296
552		0.015983405
551.5		0.013421006
551		0.0114257
550.5		0.009656169
550		0.008242074
549.5		0.007056747
549		0.006107967
548.5		0.005320153
548		0.004645466
547.5		0.003952841
547		0.00347983
546.5		0.003027521
546		0.002711718
545.5		0.002327377
545		0.002119768
544.5		0.001849902
544		0.001644614
543.5		0.001418887
543		0.00124396
542.5		0.001203977
542		0.001102932
541.5		0.000881994
541		0.000776132
540.5		0.000643458
540		0.00057509
539.5		0.000466798
539		0.000474395
538.5		0.000526365
538		0.000397169
537.5		0.000334767
537		0.000347611
536.5		0.000180693
536		0.000337222
535.5		0.000229214
535		0.000154814
534.5		0.000271427
534		0.000105967
533.5		0.000180062
533		0.000128071
532.5		0.000152964
532		7.90E-05
531.5		2.37E-05
531		0.000303016
530.5		7.10E-05
530		9.20E-05
529.5		8.78E-05
529		0.000101012
528.5		0.000131318
528		8.75E-05
527.5		0.000116251
527		5.19E-05
526.5		2.93E-05
526		0.000164745
525.5		0.000161199
525		0.000180413
524.5		0.000138215
524		0.000133534
523.5		8.70E-05
523		8.12E-05
522.5		8.83E-05
522		0.000258425
521.5		9.15E-05
521		0.000107962
520.5		0.000109394
520		8.80E-05
519.5		0.000233881
519		8.24E-05
518.5		0.00017253
518		8.34E-05
517.5		0.000235143
517		8.89E-05
516.5		3.21E-05
516		4.35E-05
515.5		5.24E-05
515		0.000163162
514.5		1.40E-05
514		0.000127894
513.5		0.000158248
513		0.000118474
512.5		0.000102791
512		0.000107874
511.5		4.17E-05
511		9.48E-05
510.5		0.000135685
510		0.000136872
509.5		0.000150165
509		0.000153646
508.5		8.31E-05
508		1.44E-05
507.5		1.02E-05
507		0.000100202
506.5		-0.000249404
506		-0.000142478
505.5		-0.000133572
505		0.00066271
504.5		0.000260512
504		-9.24E-05
503.5		-7.09E-05
503		9.24E-05
502.5		0.000192784
502		0.00015436
501.5		-2.76E-05
501		7.05E-05
500.5		8.05E-05
500		6.93E-05
499.5		0.000113491
499		0.000155524
498.5		0.00017627
498		0.00025159
497.5		0.000180322
497		0.000176648
496.5		0.000177572
496		0.00014067
495.5		0.000140133
495		0.000149833
494.5		0.000145159
494		0.000133617
493.5		0.000202985
493		0.000152519
492.5		0.000116311
492		0.000136311
491.5		0.000138687
491		7.57E-05
490.5		0.000110682
490		7.95E-05
489.5		0.000140572
489		0.000117565
488.5		0.000167109
488		0.000127675
487.5		0.000118081
487		0.000152903
486.5		0.000140139
486		0.000133705
485.5		8.33E-05
485		0.000146617
