Wavelength(nm)	T%
367.5		0.000367536
367		0.000337165
366.5		0.000408267
366		0.000347292
365.5		0.000411383
365		0.000388083
364.5		0.000386342
364		0.000353987
363.5		0.000368993
363		0.000240636
362.5		0.000322705
362		0.000345444
361.5		0.000388226
361		0.000299679
360.5		0.000181648
360		0.000370992
359.5		0.000431574
359		0.000348959
358.5		0.000225841
358		0.000345078
357.5		0.000497835
357		0.000452819
356.5		0.000355475
356		0.000396691
355.5		0.000461537
355		0.000481503
354.5		0.000459689
354		0.000424869
353.5		0.000282744
353		0.000366232
352.5		0.0002715
352		0.000423235
351.5		0.000477143
351		0.000306874
350.5		0.000383937
350		0.000385715
349.5		-0.000553966
349		0.000442336
348.5		0.000217403
348		0.000391806
347.5		0.000287644
347		0.000310376
346.5		0.000340282
346		0.000417111
345.5		0.000385849
345		0.000372598
344.5		0.000343724
344		0.000398739
343.5		0.000382063
343		0.000286033
342.5		0.000357644
342		0.000403603
341.5		0.000278618
341		0.000319096
340.5		0.000264016
340		0.00025155
339.5		0.000309693
339		0.000386392
338.5		0.0003522
338		0.0003277
337.5		0.000335919
337		0.000400755
336.5		0.000368038
336		0.000520732
335.5		0.000327867
335		0.000259
334.5		0.000367403
334		0.000406228
333.5		0.000294373
333		0.000347276
332.5		0.000551016
332		0.000338753
331.5		0.000369869
331		0.000384177
330.5		0.000313556
330		0.000368687
329.5		0.000381033
329		0.000452694
328.5		0.000392488
328		0.000368928
327.5		0.000278603
327		0.000382946
326.5		0.000347822
326		0.000286109
325.5		0.000305836
325		0.00052761
324.5		0.000298828
324		0.000334496
323.5		0.000274679
323		0.000378002
322.5		0.000357701
322		0.000381092
321.5		0.000395918
321		0.000352825
320.5		0.000277174
320		0.000437095
319.5		0.000431155
319		0.000263103
318.5		0.0001417
318		0.000348005
317.5		0.000172197
317		0.000282555
316.5		0.000324663
316		0.000343754
315.5		0.000328564
315		0.0003932
314.5		0.000347442
314		0.000243051
313.5		0.000282759
313		0.000396662
312.5		0.000365829
312		0.000322461
311.5		0.000271724
311		0.000315349
310.5		0.000297426
310		0.000325668
309.5		0.000471731
309		0.000329541
308.5		0.000333336
308		0.000355128
307.5		0.000371132
307		0.000447199
306.5		0.000367985
306		0.000467882
305.5		0.000290188
305		0.000383169
304.5		0.000384722
304		0.000327544
303.5		0.000355825
303		0.000334904
302.5		0.000285878
302		0.000350631
301.5		0.000264479
301		0.000186419
300.5		0.000379303
300		0.000274307
